sentinel_depth,sentinel_temperature,sentinel_salinity,sentinel_density,slocum_depth,slocum_temperature,slocum_salinity,slocum_density
-0.83,3.0321,32.1464,1025.4875,0.17,3.0281,32.1508,1025.4913
-0.83,3.0323,32.1474,1025.4883,0.13,3.0269,32.1491,1025.4901
-0.82,3.0341,32.145,1025.4862,0.13,3.0288,32.1505,1025.491
-0.82,3.0324,32.1467,1025.4877,0.09,3.0282,32.1494,1025.4902
-0.84,3.0307,32.1493,1025.4899,0.02,3.028,32.149,1025.4899
-0.81,3.0319,32.1486,1025.4893,0.06,3.0275,32.1507,1025.4913
-0.83,3.0288,32.1506,1025.4911,0.12,3.031,32.1496,1025.4901
-0.83,3.0311,32.1495,1025.4901,0.17,3.0316,32.1485,1025.4892
-0.83,3.031,32.145,1025.4865,0.14,3.031,32.1499,1025.4903
-0.83,3.0296,32.1487,1025.4896,0.22,3.0302,32.1495,1025.4901
-0.83,3.0284,32.1494,1025.4902,0.4,3.0314,32.1487,1025.4894
-0.84,3.0305,32.1452,1025.4867,0.57,3.0296,32.1505,1025.491
-0.82,3.032,32.1439,1025.4855,0.76,3.0287,32.1487,1025.4896
-0.82,3.0327,32.1449,1025.4863,0.94,3.0269,32.1488,1025.4898
-0.83,3.0328,32.1448,1025.4862,1.14,3.0262,32.1495,1025.4905
-0.82,3.0324,32.1448,1025.4862,1.41,3.0267,32.1496,1025.4905
-0.83,3.0334,32.1442,1025.4857,1.71,3.0269,32.1492,1025.4902
-0.84,3.0328,32.1423,1025.4842,2.02,3.0249,32.1472,1025.4887
-0.83,3.029,32.1486,1025.4895,2.32,3.0312,32.1497,1025.4902
-0.83,3.0295,32.1476,1025.4887,2.6,3.0234,32.1533,1025.4937
-0.83,3.0312,32.142,1025.4841,2.88,3.0306,32.1489,1025.4896
-0.82,3.0312,32.1459,1025.4872,3.19,3.0257,32.1479,1025.4893
-0.82,3.0308,32.1453,1025.4868,3.55,3.0257,32.1479,1025.4892
-0.83,3.0308,32.1477,1025.4886,3.94,3.019,32.1507,1025.492
-0.82,3.0305,32.1488,1025.4895,4.36,3.0087,32.1502,1025.4925
-0.84,3.0305,32.1498,1025.4903,4.79,3.0062,32.1508,1025.4931
-0.82,3.0301,32.1493,1025.49,5.21,2.9985,32.1554,1025.4975
-0.8,3.0303,32.1498,1025.4904,5.6,3.0018,32.146,1025.4897
-0.79,3.0279,32.152,1025.4923,5.98,2.9791,32.1464,1025.492
-0.71,3.0275,32.1514,1025.4918,6.34,2.9637,32.152,1025.4977
-0.61,3.0266,32.1513,1025.4918,6.72,2.9506,32.1498,1025.497
-0.53,3.0264,32.1502,1025.491,7.11,2.9413,32.1475,1025.496
-0.41,3.026,32.1499,1025.4908,7.49,2.9338,32.1534,1025.5013
-0.18,3.0244,32.1508,1025.4916,7.82,2.9305,32.1556,1025.5033
0.02,3.0234,32.152,1025.4927,8.12,2.9296,32.1532,1025.5014
0.24,3.0245,32.1501,1025.4911,8.38,2.9271,32.1591,1025.5063
0.45,3.0256,23.0731,1018.295,8.62,2.9304,32.1547,1025.5026
0.67,3.0283,32.1488,1025.4897,8.84,2.9314,32.1534,1025.5015
0.87,3.0283,32.1485,1025.4895,9.07,2.9292,32.1537,1025.5019
1.1,3.0264,32.1491,1025.4901,9.32,2.9312,32.1577,1025.5049
1.34,3.0204,32.1515,1025.4926,9.6,2.9314,32.1522,1025.5005
1.6,3.0204,32.1514,1025.4925,9.89,2.9515,32.1575,1025.503
1.87,3.019,32.1517,1025.4928,10.18,2.9364,32.1494,1025.4979
2.11,3.0174,32.1522,1025.4933,10.47,2.9288,32.1533,1025.5016
2.4,3.017,32.1517,1025.493,10.76,2.9287,32.1538,1025.502
2.67,2.9983,32.1507,1025.4937,11.06,2.9273,32.1535,1025.5019
2.92,2.9853,32.1577,1025.5004,11.33,2.9258,32.1544,1025.5027
3.24,2.9841,32.1591,1025.5016,11.6,2.9287,32.1534,1025.5017
3.53,2.9833,32.1575,1025.5004,11.86,2.9283,32.1571,1025.5047
3.85,2.9851,32.1589,1025.5013,12.12,2.929,32.1581,1025.5054
4.2,2.987,32.1552,1025.4983,12.36,2.9323,32.1497,1025.4984
4.51,2.9838,32.1559,1025.4991,12.62,2.9292,32.1548,1025.5028
4.86,2.982,32.1581,1025.501,12.87,2.93,32.1594,1025.5063
5.22,2.9798,32.1528,1025.497,13.13,2.9369,32.1534,1025.501
5.56,2.9654,32.155,1025.4999,13.4,2.9286,32.1628,1025.5092
5.91,2.9533,32.1594,1025.5044,13.68,2.9366,32.1572,1025.5041
6.28,2.9517,32.1597,1025.5048,13.95,2.9371,32.1552,1025.5025
6.64,2.9448,32.1603,1025.5058,14.22,2.9411,32.1555,1025.5023
7.03,2.9379,32.1576,1025.5043,14.51,2.9401,32.1494,1025.4976
7.4,2.9298,32.163,1025.5092,14.78,2.9441,32.1588,1025.5047
7.77,2.9269,32.1629,1025.5094,15.05,2.9489,32.1592,1025.5046
8.15,2.927,32.1603,1025.5073,15.32,2.9515,32.1583,1025.5037
8.52,2.9247,32.162,1025.5088,15.6,2.952,32.1574,1025.5029
8.92,2.923,32.1624,1025.5093,15.88,2.953,32.1587,1025.5038
9.32,2.9224,32.1622,1025.5092,16.16,2.9536,32.1578,1025.5031
9.7,2.9218,32.1639,1025.5106,16.43,2.9501,32.1579,1025.5035
10.11,2.9237,32.1634,1025.51,16.72,2.9495,32.1581,1025.5037
10.49,2.9227,32.1615,1025.5086,17.1,2.9485,32.1587,1025.5043
10.87,2.9263,32.1616,1025.5084,17.56,2.9458,32.1535,1025.5004
11.28,2.9276,32.159,1025.5062,18.06,2.9369,32.1562,1025.5032
11.66,2.925,32.1587,1025.5062,18.59,2.9307,32.1585,1025.5055
12.06,2.9251,32.164,1025.5104,19.12,2.9305,32.1609,1025.5075
12.45,2.9275,32.1591,1025.5063,19.66,2.9395,32.1705,1025.5144
12.83,2.9312,32.1625,1025.5087,20.15,3.0026,32.2819,1025.5975
13.21,2.9329,32.159,1025.5058,20.58,3.2134,32.2652,1025.5662
13.61,2.9297,32.1626,1025.5089,20.95,3.2612,32.2624,1025.5598
14.02,2.933,32.1636,1025.5094,21.3,3.2813,32.2702,1025.5642
14.41,2.9346,32.1599,1025.5064,21.65,3.3008,32.2712,1025.5632
14.76,2.9333,32.1601,1025.5066,21.98,3.3143,32.2733,1025.5638
15.21,2.9333,32.1624,1025.5085,22.27,3.3246,32.2859,1025.5728
15.6,2.9351,32.1598,1025.5062,22.55,3.3685,32.2919,1025.5737
16.01,2.9324,32.1608,1025.5073,22.81,3.3788,32.293,1025.5737
16.42,2.932,32.1616,1025.5079,23.05,3.3849,32.2904,1025.5711
16.84,2.9293,32.1598,1025.5067,23.26,3.387,32.2878,1025.5688
17.23,2.928,32.1609,1025.5077,23.44,3.3883,32.2901,1025.5705
17.63,2.9263,32.1608,1025.5078,23.6,3.3965,32.2897,1025.5694
18.05,2.9224,32.1594,1025.507,23.76,3.3937,32.2913,1025.571
18.49,2.9176,32.16,1025.5079,23.87,3.3907,32.2886,1025.5691
18.89,2.9143,32.1611,1025.509,23.91,3.3923,32.2901,1025.5701
19.3,2.9154,32.1828,1025.5261,23.94,3.4005,32.287,1025.5669
19.72,2.9908,32.269,1025.5883,23.99,3.3967,32.2908,1025.5703
20.12,3.1589,32.2972,1025.5962,24.01,3.3937,32.2912,1025.5709
20.5,3.2621,32.2471,1025.5476,24.01,3.3894,32.2938,1025.5733
20.9,3.3058,32.2445,1025.5417,24.02,3.3909,32.2907,1025.5707
21.28,3.3342,32.2538,1025.5466,24.0,3.3886,32.2918,1025.5718
21.64,3.3666,32.2514,1025.5418,23.91,3.3847,32.2927,1025.5729
22.04,3.3777,32.2518,1025.5411,23.81,3.3854,32.2912,1025.5717
22.4,3.3823,32.1979,1025.498,23.76,3.383,32.2934,1025.5736
22.46,3.3874,32.1246,1025.4395,23.7,3.3865,32.2935,1025.5733
22.53,3.3869,32.1403,1025.4519,23.57,3.382,32.2962,1025.5759
22.58,3.3872,32.1793,1025.4828,23.39,3.3886,32.2927,1025.5725
22.66,3.3876,32.2014,1025.5003,23.23,3.3859,32.2932,1025.5732
22.72,3.3888,32.2111,1025.5078,23.14,3.3839,32.2934,1025.5735
22.77,3.3877,32.2116,1025.5084,23.04,3.3813,32.2918,1025.5724
22.81,3.3856,32.2154,1025.5116,22.86,3.378,32.2918,1025.5727
22.86,3.3853,32.2159,1025.512,22.65,3.374,32.286,1025.5685
22.9,3.3847,32.2178,1025.5136,22.51,3.3761,32.2889,1025.5706
22.92,3.3848,32.2187,1025.5142,22.39,3.3677,32.29,1025.5722
22.99,3.3858,32.2162,1025.5122,22.2,3.3523,32.283,1025.5681
23.01,3.3854,32.2184,1025.5139,21.94,3.326,32.2659,1025.5569
23.0,3.3849,32.2165,1025.5125,21.7,3.3073,32.2755,1025.5661
23.01,3.3867,32.2125,1025.5092,21.52,3.3025,32.2701,1025.5623
23.0,3.3883,32.2077,1025.5052,21.3,3.2859,32.2634,1025.5584
23.0,3.3895,32.2054,1025.5033,21.0,3.2633,32.257,1025.5553
23.0,3.39,32.2048,1025.5028,20.69,3.1982,32.2154,1025.528
23.0,3.3887,32.2057,1025.5036,20.43,3.036,32.1691,1025.5052
23.03,3.3879,32.2049,1025.5031,20.17,2.9534,32.1725,1025.5148
23.02,3.3882,32.2031,1025.5016,19.86,2.9341,32.1706,1025.5149
23.04,3.3933,32.1943,1025.4941,19.52,2.9391,32.1654,1025.5104
23.03,3.3922,32.1915,1025.4921,19.2,2.9322,32.1652,1025.5107
23.04,3.389,32.1894,1025.4907,18.91,2.9341,32.1654,1025.5107
23.01,3.3859,32.1892,1025.4908,18.61,2.9371,32.1654,1025.5106
23.0,3.3854,32.1843,1025.487,18.3,2.9418,32.1649,1025.5098
23.01,3.3849,32.1812,1025.4846,17.96,2.9471,32.1633,1025.5081
23.02,3.3852,32.1772,1025.4813,17.59,2.9521,32.1641,1025.5083
23.01,3.3858,32.1732,1025.4781,17.2,2.9532,32.1623,1025.5067
23.02,3.3863,32.1696,1025.4752,16.82,2.9531,32.1618,1025.5064
23.0,3.3863,32.1673,1025.4734,16.47,2.9535,32.1623,1025.5067
23.02,3.3856,32.1658,1025.4723,16.11,2.9529,32.1609,1025.5057
23.01,3.3859,32.1621,1025.4693,15.7,2.9542,32.1618,1025.5062
22.99,3.3853,32.16,1025.4677,15.28,2.9538,32.1604,1025.5051
22.99,3.3845,32.1584,1025.4665,14.89,2.9535,32.1607,1025.5055
22.99,3.3837,32.1581,1025.4664,14.55,2.9555,32.1604,1025.505
22.98,3.3828,32.1576,1025.466,14.24,2.9485,32.1564,1025.5024
22.99,3.382,32.1572,1025.4658,13.93,2.9458,32.1585,1025.5043
23.0,3.381,32.1568,1025.4656,13.6,2.941,32.1535,1025.5007
23.0,3.3799,32.1571,1025.4659,13.28,2.9297,32.1568,1025.5043
22.99,3.3786,32.1592,1025.4677,12.95,2.9363,32.1545,1025.5019
22.96,3.3773,32.1592,1025.4678,12.69,2.9362,32.1558,1025.503
22.95,3.3764,32.16,1025.4685,12.43,2.9303,32.1543,1025.5023
22.96,3.375,32.1609,1025.4693,12.16,2.9305,32.1528,1025.5011
22.94,3.3737,32.1613,1025.4698,11.84,2.9287,32.1551,1025.5031
22.92,3.3726,32.1629,1025.4712,11.52,2.9277,32.1585,1025.5058
22.9,3.3717,32.1639,1025.472,11.2,2.9306,32.1555,1025.5032
22.91,3.3698,32.1639,1025.4722,10.9,2.9316,32.1555,1025.5031
22.87,3.3663,32.1674,1025.4753,10.63,2.9345,32.1553,1025.5027
22.82,3.3627,32.1697,1025.4774,10.35,2.9342,32.1533,1025.5012
22.83,3.3589,32.174,1025.4812,10.06,2.9357,32.1554,1025.5027
22.78,3.356,32.179,1025.4854,9.74,2.9349,32.1539,1025.5016
22.76,3.354,32.1829,1025.4886,9.42,2.9362,32.154,1025.5016
22.73,3.3518,32.188,1025.4929,9.08,2.9351,32.1532,1025.501
22.68,3.3488,32.1937,1025.4976,8.78,2.9343,32.1603,1025.5067
22.65,3.3464,32.1984,1025.5015,8.5,2.9413,32.1489,1025.4971
22.64,3.3445,32.2042,1025.5064,8.21,2.9333,32.1536,1025.5014
22.61,3.3463,32.2065,1025.508,7.91,2.9448,32.1582,1025.5041
22.56,3.3466,32.2124,1025.5127,7.6,2.9549,32.1531,1025.4993
22.55,3.3438,32.2186,1025.5178,7.28,2.9581,32.1507,1025.4971
22.52,3.3373,32.2271,1025.5251,6.97,2.9571,32.1523,1025.4985
22.49,3.3298,32.2371,1025.5337,6.66,2.9566,32.1526,1025.4988
22.46,3.3238,32.2449,1025.5404,6.36,2.9565,32.1519,1025.4982
22.46,3.3187,32.2519,1025.5464,6.08,2.9569,32.1515,1025.4979
22.42,3.3105,32.263,1025.5559,5.81,2.9585,32.154,1025.4997
22.41,3.3022,32.2741,1025.5654,5.51,2.9806,32.1756,1025.515
22.41,3.2969,32.2827,1025.5728,5.18,3.026,32.1496,1025.4906
22.37,3.2971,32.2839,1025.5736,4.84,3.0239,32.127,1025.4728
22.37,3.2995,32.2818,1025.5718,4.52,3.0167,32.1392,1025.4831
22.34,3.3043,32.2741,1025.5652,4.16,3.0183,32.1502,1025.4917
22.3,3.314,32.2615,1025.5544,3.76,3.0302,32.1527,1025.4927
22.3,3.3181,32.2588,1025.5519,3.31,3.0343,32.1488,1025.4892
22.31,3.3187,32.2614,1025.5539,2.76,3.035,32.148,1025.4885
22.3,3.3173,32.2668,1025.5583,2.16,3.0321,32.1483,1025.489
22.32,3.313,32.2734,1025.5639,1.56,3.033,32.1505,1025.4907
22.3,3.3089,32.2778,1025.5678,1.07,3.0333,32.1404,1025.4826
22.28,3.3094,32.2752,1025.5657,0.71,3.0185,32.1464,1025.4886
22.27,3.314,32.2691,1025.5605,0.42,3.0084,32.1565,1025.4975
22.28,3.3168,32.2673,1025.5588,0.17,3.0099,32.1552,1025.4964
22.26,3.3189,32.2687,1025.5597,0.01,3.0286,32.149,1025.4899
22.26,3.3181,32.2726,1025.5629,-0.01,3.0279,32.1482,1025.4893
22.27,3.3138,32.2784,1025.5678,0.01,3.029,32.1501,1025.4907
22.24,3.3109,32.2798,1025.5692,0.11,3.0312,32.1463,1025.4875
22.25,3.3119,32.2775,1025.5673,0.04,3.0296,32.1508,1025.4912
22.22,3.3155,32.2736,1025.5639,-0.1,3.0154,32.1532,1025.4943
22.21,3.3179,32.274,1025.5639,-0.02,3.0278,32.1513,1025.4918
22.23,3.318,32.276,1025.5656,0.01,3.0189,32.1482,1025.49
22.22,3.3185,32.2773,1025.5666,0.02,3.0222,32.1524,1025.4931
22.21,3.3203,32.2763,1025.5656,-0.03,3.0079,32.1544,1025.4959
22.21,3.3224,32.2754,1025.5647,0.04,3.0121,32.1457,1025.4886
22.22,3.3239,32.2747,1025.564,0.06,2.9986,32.1529,1025.4954
22.23,3.3232,32.2771,1025.566,0.03,3.026,32.1504,1025.4912
22.22,3.3221,32.2798,1025.5682,-0.02,3.0168,32.1576,1025.4976
22.2,3.3221,32.2798,1025.5682,-0.07,3.0279,32.1488,1025.4898
22.2,3.3228,32.2798,1025.5681,0.03,3.0282,32.1503,1025.4909
22.19,3.3244,32.2782,1025.5667,0.01,3.0268,32.15,1025.4908
22.18,3.3262,32.279,1025.5672,-0.05,3.029,32.15,1025.4906
22.19,3.3259,32.2803,1025.5683,-0.02,3.0318,32.1491,1025.4897
22.21,3.3251,32.2832,1025.5706,0.05,3.0314,32.149,1025.4896
22.2,3.3253,32.2853,1025.5723,0.03,3.0315,32.1488,1025.4895
22.17,3.3248,32.2851,1025.5721,-0.07,3.0295,32.1495,1025.4902
22.18,3.324,32.2868,1025.5736,-0.02,3.0312,32.1501,1025.4905
22.17,3.3216,32.2892,1025.5757,0.03,3.0291,32.1495,1025.4902
22.18,3.3197,32.2922,1025.5782,-0.01,3.0293,32.1491,1025.4899
22.21,3.3178,32.2943,1025.5801,0.02,3.0272,32.1497,1025.4905
22.19,3.316,32.2977,1025.5829,0.03,3.0279,32.1499,1025.4906
22.18,3.3166,32.2972,1025.5825,0.07,3.0281,32.1493,1025.4901
22.19,3.3209,32.2939,1025.5795,0.09,3.0288,32.149,1025.4899
22.18,3.3262,32.288,1025.5743,0.12,3.0184,32.1518,1025.4929
22.15,3.3301,32.2847,1025.5714,0.19,3.0237,32.1487,1025.4901
22.15,3.3323,32.2829,1025.5698,0.29,3.0308,32.1492,1025.4899
22.16,3.3337,32.2821,1025.569,0.39,3.0338,32.1484,1025.4889
22.17,3.3341,32.281,1025.5681,0.54,3.0259,32.1501,1025.491
22.16,3.3348,32.2794,1025.5668,0.76,3.0228,32.1467,1025.4885
22.14,3.3364,32.2784,1025.5659,0.99,3.0106,32.1632,1025.5026
22.14,3.3383,32.2758,1025.5636,1.24,3.0312,32.1505,1025.4908
22.13,3.3401,32.2745,1025.5624,1.51,3.0252,32.1524,1025.4928
22.11,3.342,32.2722,1025.5604,1.81,3.0297,32.1516,1025.4918
22.1,3.3438,32.2699,1025.5584,2.15,3.0267,32.1505,1025.4912
22.07,3.3455,32.2676,1025.5565,2.52,3.0291,32.1505,1025.491
22.05,3.3475,32.2653,1025.5544,2.89,3.0281,32.1478,1025.4889
22.07,3.3505,32.2612,1025.5509,3.25,3.0277,32.1511,1025.4916
22.05,3.3549,32.2574,1025.5476,3.62,3.0303,32.1502,1025.4906
22.03,3.3605,32.2511,1025.5421,4.0,3.029,32.1493,1025.4901
21.99,3.366,32.2451,1025.5368,4.4,3.0266,32.1517,1025.4922
21.94,3.3707,32.2406,1025.5329,4.84,3.0256,32.1514,1025.492
21.9,3.374,32.2367,1025.5294,5.3,3.0182,32.1475,1025.4895
21.86,3.3759,32.2349,1025.5279,5.76,3.0123,32.1428,1025.4863
21.81,3.3777,32.2325,1025.5259,6.23,3.0116,32.1549,1025.496
21.8,3.3794,32.2309,1025.5244,6.67,3.0289,32.1485,1025.4894
21.76,3.3806,32.2291,1025.5229,7.04,3.0251,32.13,1025.4751
21.71,3.3805,32.2285,1025.5224,7.31,2.9557,32.1501,1025.4969
21.66,3.3811,32.2284,1025.5223,7.53,2.9485,32.1565,1025.5025
21.56,3.3818,32.2288,1025.5226,7.72,2.9481,32.1546,1025.501
21.52,3.3819,32.2303,1025.5237,7.91,2.9431,32.1522,1025.4995
21.42,3.382,32.2335,1025.5262,8.11,2.9458,32.1568,1025.503
21.37,3.3777,32.2423,1025.5336,8.3,2.9498,32.1538,1025.5003
21.28,3.3738,32.251,1025.5408,8.49,2.9462,32.1523,1025.4994
21.2,3.3695,32.2604,1025.5486,8.67,2.9434,32.1464,1025.4949
21.13,3.3662,32.2682,1025.5551,8.83,2.941,32.1544,1025.5015
21.06,3.3679,32.2694,1025.5559,8.99,2.9489,32.1414,1025.4905
20.96,3.3672,32.2723,1025.5583,9.16,2.9384,32.1554,1025.5025
20.9,3.3654,32.2757,1025.5611,9.36,2.9387,32.1534,1025.5009
20.8,3.3598,32.283,1025.5674,9.59,2.9383,32.1535,1025.501
20.7,3.3491,32.2932,1025.5764,9.85,2.9382,32.1529,1025.5005
20.62,3.3409,32.3023,1025.5844,10.11,2.9364,32.1569,1025.5038
20.53,3.3393,32.3029,1025.585,10.38,2.9368,32.1538,1025.5013
20.45,3.3389,32.3003,1025.583,10.65,2.9326,32.1525,1025.5006
20.37,3.3363,32.3003,1025.5832,10.92,2.9313,32.1553,1025.503
20.29,3.3337,32.2999,1025.5831,11.18,2.9321,32.1563,1025.5038
20.17,3.3271,32.3032,1025.5863,11.44,2.9341,32.1566,1025.5038
20.09,3.3104,32.3158,1025.5978,11.7,2.9347,32.1513,1025.4995
19.98,3.3024,32.3157,1025.5984,11.97,2.9305,32.1553,1025.5031
19.88,3.2965,32.311,1025.5952,12.25,2.9289,32.1541,1025.5022
19.76,3.2892,32.3109,1025.5957,12.53,2.9303,32.1557,1025.5034
19.66,3.2825,32.3099,1025.5955,12.82,2.9308,32.1558,1025.5034
19.56,3.2683,32.3142,1025.6002,13.11,2.9316,32.1544,1025.5022
19.45,3.2466,32.3228,1025.6089,13.41,2.933,32.1554,1025.5029
19.33,3.2216,32.3299,1025.6167,13.7,2.94,32.1559,1025.5027
19.21,3.167,32.3567,1025.6427,13.99,2.9367,32.1607,1025.5069
19.11,3.0925,32.3719,1025.6612,14.28,2.942,32.1575,1025.5038
18.98,3.0447,32.3561,1025.6528,14.57,2.9428,32.158,1025.5042
18.87,2.9891,32.3537,1025.6555,14.86,2.9451,32.1574,1025.5035
18.74,2.952,32.3313,1025.6409,15.13,2.9422,32.1563,1025.5029
18.59,2.9258,32.3141,1025.6294,15.41,2.9424,32.157,1025.5034
18.46,2.9122,32.2948,1025.6152,15.7,2.9491,32.1585,1025.5041
18.33,2.9073,32.2805,1025.6043,15.99,2.9517,32.1583,1025.5037
18.18,2.9058,32.2686,1025.595,16.27,2.9521,32.159,1025.5042
18.09,2.9051,32.2583,1025.5869,16.57,2.9462,32.1579,1025.5038
17.95,2.908,32.2482,1025.5786,16.96,2.9451,32.1584,1025.5043
17.79,2.9116,32.2397,1025.5716,17.44,2.942,32.1582,1025.5044
17.66,2.913,32.2337,1025.5667,17.97,2.938,32.1572,1025.5039
17.5,2.9147,32.2277,1025.5618,18.51,2.9309,32.1572,1025.5045
17.35,2.9163,32.2223,1025.5574,19.05,2.929,32.1588,1025.506
17.18,2.9166,32.2184,1025.5543,19.58,2.9353,32.1794,1025.5218
17.04,2.9166,32.2153,1025.5518,20.04,3.046,32.2986,1025.607
16.89,2.9178,32.2105,1025.5479,20.44,3.2321,32.2637,1025.5633
16.74,2.9259,32.2046,1025.5425,20.81,3.2683,32.2594,1025.5567
16.56,2.9311,32.1997,1025.5382,21.13,3.2851,32.2725,1025.5657
16.4,2.9329,32.1974,1025.5362,21.45,3.3222,32.3013,1025.5852
16.24,2.9329,32.1948,1025.5342,21.77,3.3269,32.2849,1025.5718
16.07,2.9315,32.1935,1025.5332,22.1,3.3526,32.2988,1025.5806
15.9,2.9315,32.1907,1025.5311,22.42,3.3775,32.292,1025.573
15.74,2.9328,32.1886,1025.5293,22.71,3.3834,32.2889,1025.57
15.58,2.933,32.1865,1025.5276,22.95,3.3824,32.2923,1025.5727
15.39,2.9329,32.1843,1025.5258,23.17,3.3795,32.2813,1025.5643
15.2,2.9314,32.182,1025.5241,23.37,3.3867,32.2899,1025.5705
15.04,2.9317,32.1814,1025.5236,23.53,3.389,32.2894,1025.5698
14.83,2.9328,32.1797,1025.5222,23.64,3.3908,32.2897,1025.5699
14.66,2.933,32.1787,1025.5214,23.71,3.3878,32.2881,1025.5689
14.47,2.9239,32.1767,1025.5206,23.79,3.3883,32.2893,1025.5699
14.29,2.9214,32.1772,1025.5212,23.86,3.3878,32.2897,1025.5702
14.1,2.9199,32.1761,1025.5205,23.89,3.3871,32.2919,1025.572
13.92,2.9218,32.176,1025.5202,23.93,3.39,32.2948,1025.574
13.73,2.9262,32.1738,1025.5181,23.97,3.3879,32.2912,1025.5714
13.52,2.9253,32.1728,1025.5173,23.93,3.3909,32.2897,1025.5699
13.34,2.923,32.1717,1025.5167,23.84,3.3914,32.2926,1025.5722
13.11,2.9221,32.1704,1025.5158,23.78,3.392,32.2913,1025.5711
12.9,2.9231,32.1705,1025.5158,23.77,3.3907,32.2907,1025.5707
12.69,2.9275,32.1686,1025.5138,23.71,3.3849,32.2896,1025.5704
12.49,2.9287,32.1675,1025.5129,23.55,3.3773,32.2905,1025.5718
12.29,2.9274,32.1653,1025.5113,23.41,3.3797,32.2936,1025.5741
12.08,2.9251,32.1637,1025.5102,23.31,3.3869,32.2911,1025.5714
11.88,2.9193,32.1673,1025.5135,23.22,3.3861,32.2912,1025.5716
11.67,2.9173,32.1654,1025.5122,23.07,3.3875,32.2917,1025.5718
11.46,2.9162,32.1647,1025.5117,22.89,3.3857,32.293,1025.573
11.25,2.9158,32.1637,1025.511,22.72,3.388,32.2915,1025.5716
11.04,2.9156,32.1638,1025.511,22.58,3.3832,32.2906,1025.5713
10.82,2.9161,32.1637,1025.5109,22.44,3.3857,32.2918,1025.5721
10.6,2.9162,32.1622,1025.5097,22.28,3.368,32.2758,1025.561
10.38,2.9158,32.1633,1025.5106,22.07,3.3485,32.2894,1025.5735
10.16,2.916,32.1619,1025.5095,21.86,3.352,32.2863,1025.5707
9.95,2.9175,32.1616,1025.5091,21.66,3.3406,32.279,1025.5659
9.73,2.9179,32.1605,1025.5082,21.45,3.3225,32.2725,1025.5624
9.52,2.9191,32.1593,1025.5072,21.23,3.2962,32.2668,1025.5602
9.27,2.9181,32.1597,1025.5076,20.97,3.2835,32.2646,1025.5596
9.06,2.9175,32.1595,1025.5075,20.68,3.2621,32.2602,1025.5579
8.85,2.9202,32.1593,1025.507,20.4,3.2282,32.2287,1025.5359
8.61,2.9197,32.1574,1025.5057,20.16,3.106,32.1615,1025.4932
8.42,2.9242,32.1576,1025.5054,19.91,2.997,32.1615,1025.5024
8.18,2.9261,32.1543,1025.5026,19.61,2.9369,32.1696,1025.5139
7.99,2.9232,32.1562,1025.5044,19.27,2.9401,32.1631,1025.5084
7.75,2.929,32.1621,1025.5086,18.95,2.934,32.165,1025.5104
7.54,2.9384,32.1549,1025.5021,18.67,2.9315,32.1653,1025.5109
7.34,2.9307,32.1522,1025.5006,18.37,2.9355,32.1604,1025.5066
7.13,2.9276,32.1573,1025.5049,18.04,2.9328,32.162,1025.5082
6.91,2.9401,32.1572,1025.5038,17.67,2.9334,32.1609,1025.5072
6.73,2.9453,32.1507,1025.4982,17.28,2.936,32.1629,1025.5086
6.55,2.9424,32.1534,1025.5005,16.91,2.9393,32.1651,1025.5101
6.36,2.9434,32.1538,1025.5008,16.55,2.9471,32.1623,1025.5072
6.16,2.9427,32.1537,1025.5007,16.2,2.9506,32.1593,1025.5046
5.99,2.9451,32.1527,1025.4998,15.83,2.9494,32.1607,1025.5058
5.77,2.9463,32.1531,1025.5,15.45,2.9491,32.1595,1025.5048
5.6,2.9553,32.1549,1025.5006,15.06,2.9516,32.1618,1025.5065
5.44,2.9563,32.1492,1025.4961,14.7,2.9547,32.1594,1025.5043
5.21,2.9526,32.1494,1025.4965,14.39,2.9551,32.1595,1025.5044
5.03,2.9589,32.1466,1025.4938,14.1,2.9524,32.1586,1025.5039
4.86,2.9684,32.1594,1025.5032,13.8,2.9517,32.1601,1025.5051
4.67,2.98,32.142,1025.4884,13.47,2.951,32.1557,1025.5017
4.49,2.9955,32.1563,1025.4984,13.16,2.9458,32.1586,1025.5044
4.31,3.0132,32.1353,1025.4803,12.84,2.9454,32.1587,1025.5045
4.16,3.0158,32.1456,1025.4883,12.53,2.9408,32.1559,1025.5027
3.97,3.0231,32.1387,1025.4821,12.24,2.942,32.1561,1025.5027
3.81,3.0232,32.1412,1025.4842,11.97,2.9363,32.1571,1025.504
3.65,3.0244,32.1409,1025.4837,11.7,2.9375,32.1568,1025.5036
3.48,3.0251,32.1412,1025.484,11.4,2.9358,32.1601,1025.5064
3.31,3.0249,32.1411,1025.4839,11.07,2.9358,32.1576,1025.5044
3.15,3.0242,32.1413,1025.4841,10.74,2.9471,32.1568,1025.5029
2.97,3.0245,32.1428,1025.4853,10.42,2.9502,32.1485,1025.496
2.8,3.0261,32.1425,1025.4849,10.11,2.9379,32.152,1025.4998
2.65,3.0266,32.1424,1025.4847,9.8,2.938,32.1539,1025.5013
2.49,3.0183,32.1471,1025.4892,9.51,2.939,32.1528,1025.5003
2.29,3.0251,32.1365,1025.4802,9.23,2.942,32.1532,1025.5004
2.14,2.9936,32.1441,1025.4889,8.93,2.9399,32.1555,1025.5024
1.97,2.9771,32.1486,1025.4939,8.63,2.9453,32.1501,1025.4977
